obs_n,study_id,study_name,effect,se,t_stat,95_lower,95_upper,pcc,se_pcc,se_pcc_precision,est_short_run,est_long_run,est_agg_city,est_agg_subregion,est_agg_region,est_agg_country,est_agg_continent,n_obs,regressands,reg_df,study_size,years_of_schooling,years_of_experience,schooling_years,schooling_levels,wage_log_hourly,wage_log_daily,wage_log_monthly,wage_mean_annual_earnings,data_type_micro,data_type_survey,data_type_national_register,data_cross_section,data_panel,data_avgyear,no_ed,prim_ed,sec_ed,higher_ed,wage_earners,self_employed,gender_male,gender_female,private_sector,public_sector,ethnicity_caucasian,ethnicity_other,sector_rural,sector_urban,country,region_advanced_economies,region_east_asia_and_pacific,region_europe_and_central_asia,region_latin_america_and_caribbean,region_middle_east_and_north_africa,region_south_asia,region_sub_saharan_africa,income_high,income_middle,income_low,med_exp,min_wage,freedom_index,mean_age,method_ols,method_cohort,method_fe,method_2sls,method_heckman,method_probit,method_IV,ability_direct,ability_proxy,ability_uncontrolled,ability_unmentioned,instr_parents_ed,instr_distance_to_school,instr_other,age_control,age_sq_control,exp_control,exp_sq_control,ethnicity_control,health_control,gender_control,marriage_control,occupation_control,firm_char_control,area_control,macro_var_control,impact_factor,citations,published,unpublished,pub_year,X
43,2,Bartolj et al. (2013),9.709691975015321,0.7783153414701258,12.4752673597248,8.931376633545195,10.488007316485447,0.04064389238373302,0.0032579576222108004,306.94076349630825,1,0,0,0,0,1,0,94065,7,94057,48,20,6.28,0,1,0,0,0,1,0,0,1,0,1,2004,0,0,0,1,NA,NA,0.46172000000000002,0.53827999999999998,0.52400000000000002,0.47599999999999998,1,0,NA,NA,Slovenia,1,0,0,0,0,0,0,1,0,0,10169,996,0.95,27.56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.03,16,1,0,34,X
44,2,Bartolj et al. (2013),7.291309091532372,4.315444255745758,1.689584816632593,2.9758648357866138,11.60675334727813,0.005509064363455907,0.0032606024327536762,306.69179104901485,1,0,0,0,0,1,0,94065,7,94057,48,22,6.28,0,1,0,0,0,1,0,0,1,0,1,2004,0,0,0,1,NA,NA,0.46172000000000002,0.53827999999999998,0.52400000000000002,0.47599999999999998,1,0,NA,NA,Slovenia,1,0,0,0,0,0,0,1,0,0,10169,996,0.95,27.56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.03,16,1,0,34,X
45,2,Bartolj et al. (2013),5.73184862467544,1.341774728739536,4.271841242724807,4.390073895935903,7.073623353414976,0.01392763628948765,0.0032603356487573647,306.71688676628656,1,0,0,0,0,1,0,94065,7,94057,48,16,6.28,0,1,0,0,0,1,0,0,1,0,1,2006,0,0,0,1,NA,NA,0.46172000000000002,0.53827999999999998,0.52400000000000002,0.47599999999999998,1,0,NA,NA,Slovenia,1,0,0,0,0,0,0,1,0,0,10461,1029,0.95,27.56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.03,16,1,0,34,X
46,2,Bartolj et al. (2013),6.498652656427617,0.2487559770077141,26.12460908316622,6.249896679419903,6.747408633435331,0.08487587556275096,0.00324888595624736,307.7978154564263,1,0,0,0,0,1,0,94065,7,94057,48,18,6.28,0,1,0,0,0,1,0,0,1,0,1,2006,0,0,0,1,NA,NA,0.46172000000000002,0.53827999999999998,0.52400000000000002,0.47599999999999998,1,0,NA,NA,Slovenia,1,0,0,0,0,0,0,1,0,0,10461,1029,0.95,27.56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.03,16,1,0,34,X
47,2,Bartolj et al. (2013),6.752875947703951,0.4922600970463743,13.71810550605686,6.260615850657577,7.245136044750326,0.0446852868116269,0.003257394892603597,306.9937888926669,1,0,0,0,0,1,0,94065,7,94057,48,20,6.28,0,1,0,0,0,1,0,0,1,0,1,2006,0,0,0,1,NA,NA,0.46172000000000002,0.53827999999999998,0.52400000000000002,0.47599999999999998,1,0,NA,NA,Slovenia,1,0,0,0,0,0,0,1,0,0,10461,1029,0.95,27.56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.03,16,1,0,34,X
48,2,Bartolj et al. (2013),6.964649861520344,0.08882922368326537,78.40493896866535,6.875820637837078,7.053479085203609,0.24768526291862142,0.003159051791591971,316.5506822843384,1,0,0,0,0,1,0,94065,7,94057,48,22,6.28,0,1,0,0,0,1,0,0,1,0,1,2006,0,0,0,1,NA,NA,0.46172000000000002,0.53827999999999998,0.52400000000000002,0.47599999999999998,1,0,NA,NA,Slovenia,1,0,0,0,0,0,0,1,0,0,10461,1029,0.95,27.56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.03,16,1,0,34,X
49,2,Bartolj et al. (2013),4.525447279814765,1.098340952152169,4.120257257955533,3.427106327662596,5.623788231966934,0.013433512446034796,0.0032603576924952714,306.7148130101833,1,0,0,0,0,1,0,94065,7,94057,48,16,6.28,0,1,0,0,0,1,0,0,1,0,1,2008,0,0,0,1,NA,NA,0.46172000000000002,0.53827999999999998,0.52400000000000002,0.47599999999999998,1,0,NA,NA,Slovenia,1,0,0,0,0,0,0,1,0,0,11381,1040,0.95,27.56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.03,16,1,0,34,X
50,2,Bartolj et al. (2013),6.389598804353258,0.2029442090178419,31.48450914305968,6.186654595335416,6.5925430133711,0.10212329262020743,0.00324360440736676,308.2990014839156,1,0,0,0,0,1,0,94065,7,94057,48,18,6.28,0,1,0,0,0,1,0,0,1,0,1,2008,0,0,0,1,NA,NA,0.46172000000000002,0.53827999999999998,0.52400000000000002,0.47599999999999998,1,0,NA,NA,Slovenia,1,0,0,0,0,0,0,1,0,0,11381,1040,0.95,27.56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.03,16,1,0,34,X
51,2,Bartolj et al. (2013),6.772169800929095,0.31817605232352,21.28434793088445,6.453993748605575,7.090345853252615,0.06923431730432156,0.003252827736566914,307.42482571653665,1,0,0,0,0,1,0,94065,7,94057,48,20,6.28,0,1,0,0,0,1,0,0,1,0,1,2008,0,0,0,1,NA,NA,0.46172000000000002,0.53827999999999998,0.52400000000000002,0.47599999999999998,1,0,NA,NA,Slovenia,1,0,0,0,0,0,0,1,0,0,11381,1040,0.95,27.56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.03,16,1,0,34,X
52,2,Bartolj et al. (2013),5.679096188583443,0.485683870020524,11.6929890802086,5.193412318562919,6.1647800586039665,0.03809908589594698,0.003258284569890944,306.9099639855798,1,0,0,0,0,1,0,94065,7,94057,48,22,6.28,0,1,0,0,0,1,0,0,1,0,1,2008,0,0,0,1,NA,NA,0.46172000000000002,0.53827999999999998,0.52400000000000002,0.47599999999999998,1,0,NA,NA,Slovenia,1,0,0,0,0,0,0,1,0,0,11381,1040,0.95,27.56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.03,16,1,0,34,X
53,3,Salas-Velasco (2006),7.75,0.5923717801727433,13.083,7.157628219827257,8.342371780172744,0.33914218547776914,0.025922356147502035,38.57674025886583,1,0,0,0,0,1,0,1321,3,1317,10,16.5299,12.6426,1,0,1,0,0,0,0,1,0,1,0,1997,0,0,0,1,1,0,0.52160000000000006,0.47839999999999999,0.1552,0.8448,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,12986,1078,0.953,35.1725,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.035,33,1,0,27,X
54,3,Salas-Velasco (2006),13.07,1.8607630979498861,7.024,11.209236902050113,14.930763097949887,0.19002277488018446,0.027053356332600295,36.963990260793004,1,0,0,0,0,1,0,1321,3,1317,10,16.5299,12.6426,1,0,1,0,0,0,0,1,0,1,0,1997,0,0,0,1,1,0,0.52160000000000006,0.47839999999999999,0.1552,0.8448,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,12986,1078,0.953,35.1725,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.035,33,1,0,27,X
55,3,Salas-Velasco (2006),7.2,0.5999000166638894,12.002,6.6000999833361105,7.79990001666389,0.31507412029987036,0.026251801391423957,38.09262401043016,1,0,0,0,0,1,0,1321,13,1307,10,16.5299,12.6426,1,0,1,0,0,0,0,1,0,1,0,1997,0,0,0,1,1,0,0.52160000000000006,0.47839999999999999,0.1552,0.8448,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,12986,1078,0.953,35.1725,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0.035,33,1,0,27,X
56,3,Salas-Velasco (2006),12.06,1.811626858945471,6.657,10.248373141054529,13.871626858945472,0.1810923705757776,0.027203300371905898,36.760245497003964,1,0,0,0,0,1,0,1321,13,1307,10,16.5299,12.6426,1,0,1,0,0,0,0,1,0,1,0,1997,0,0,0,1,1,0,0.52160000000000006,0.47839999999999999,0.1552,0.8448,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,12986,1078,0.953,35.1725,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0.035,33,1,0,27,X
57,3,Salas-Velasco (2006),7.87,0.5824021312809887,13.513,7.287597868719011,8.452402131280989,0.3490669595738157,0.025831936622054,38.71177041934404,1,0,0,0,0,1,0,1321,4,1316,10,16.5299,12.6426,1,0,1,0,0,0,0,1,0,1,0,1997,0,0,0,1,1,0,0.52160000000000006,0.47839999999999999,0.1552,0.8448,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,12986,1078,0.953,35.1725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0.035,33,1,0,27,X
58,3,Salas-Velasco (2006),7.27,0.5918749491166653,12.283,6.6781250508833345,7.861874949116665,0.32180570593240293,0.026199275904290723,38.16899381697139,1,0,0,0,0,1,0,1321,14,1306,10,16.5299,12.6426,1,0,1,0,0,0,0,1,0,1,0,1997,0,0,0,1,1,0,0.52160000000000006,0.47839999999999999,0.1552,0.8448,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,12986,1078,0.953,35.1725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0.035,33,1,0,27,X
59,3,Salas-Velasco (2006),7.772,0.6004790234103377,12.943,7.171520976589663,8.372479023410339,0.33603774798577535,0.02596289484553622,38.51650618890555,1,0,0,0,0,1,0,1321,4,1316,10,16.5299,12.6426,1,0,1,0,0,0,0,1,0,1,0,1997,0,0,0,1,1,0,0.52160000000000006,0.47839999999999999,0.1552,0.8448,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,12986,1078,0.953,35.1725,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0.035,33,1,0,27,X
60,3,Salas-Velasco (2006),12.96,1.8861883277543299,6.871,11.073811672245672,14.84618832775433,0.18678295696006994,0.027184246392092843,36.786011485345895,1,0,0,0,0,1,0,1321,14,1306,10,16.5299,12.6426,1,0,1,0,0,0,0,1,0,1,0,1997,0,0,0,1,1,0,0.52160000000000006,0.47839999999999999,0.1552,0.8448,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,12986,1078,0.953,35.1725,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0.035,33,1,0,27,X
61,3,Salas-Velasco (2006),7.18,0.6022479449756751,11.922,6.577752055024325,7.7822479449756745,0.3122125717232538,0.026187935893579414,38.18552191603514,1,0,0,0,0,1,0,1321,4,1316,10,16.5299,12.6426,1,0,1,0,0,0,0,1,0,1,0,1997,0,0,0,1,1,0,0.52160000000000006,0.47839999999999999,0.1552,0.8448,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,12986,1078,0.953,35.1725,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0.035,33,1,0,27,X
62,3,Salas-Velasco (2006),11.97,1.8274809160305345,6.55,10.142519083969466,13.797480916030535,0.17834092719289177,0.02722762247219722,36.72740802180301,1,0,0,0,0,1,0,1321,14,1306,10,16.5299,12.6426,1,0,1,0,0,0,0,1,0,1,0,1997,0,0,0,1,1,0,0.52160000000000006,0.47839999999999999,0.1552,0.8448,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,12986,1078,0.953,35.1725,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0.035,33,1,0,27,X
63,4,Lillo-Bañuls & Casado-Díaz (2010),6.8,0.18,37.77777777777778,6.62,6.9799999999999995,0.26682149061827387,0.00706292181048372,141.58446416830895,1,0,0,0,0,1,0,18623,3,18619,5,10.45,18,1,0,1,0,0,0,0,1,0,0,1,2001,NA,NA,NA,NA,1,0,NA,NA,0.5,0.5,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,15116,1045,0.955,34.45,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.012,36,1,0,31,X
64,4,Lillo-Bañuls & Casado-Díaz (2010),7.23,0.23,31.434782608695652,7,7.460000000000001,0.3172295332913128,0.010091672566666935,99.09160185230611,1,0,0,0,0,1,0,8840,8,8831,5,9.52,9,1,0,1,0,0,0,0,1,0,0,1,2001,NA,NA,NA,NA,1,0,NA,NA,0.5,0.5,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,15116,1045,0.955,24.52,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.012,36,1,0,31,X
65,4,Lillo-Bañuls & Casado-Díaz (2010),6.4,0.27,23.703703703703702,6.130000000000001,6.67,0.23315395335818478,0.009836182407298421,101.66545907668433,1,0,0,0,0,1,0,9783,8,9774,5,11.33,27,1,0,1,0,0,0,0,1,0,0,1,2001,NA,NA,NA,NA,1,0,NA,NA,0.5,0.5,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,15116,1045,0.955,44.33,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.012,36,1,0,31,X
66,4,Lillo-Bañuls & Casado-Díaz (2010),7.51,0.22,34.13636363636363,7.29,7.7299999999999995,0.3001204419599522,0.00879181055009181,113.74221433713188,1,0,0,0,0,1,0,11781,8,11772,5,10.01,18,1,0,1,0,0,0,0,1,0,0,1,2001,NA,NA,NA,NA,1,0,1,0,0.5,0.5,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,15116,1045,0.955,34.01,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.012,36,1,0,31,X
67,4,Lillo-Bañuls & Casado-Díaz (2010),6.4,0.31,20.645161290322584,6.090000000000001,6.71,0.2423110506091063,0.011736941513878585,85.20107208658489,1,0,0,0,0,1,0,6842,8,6833,5,11.21,18,1,0,1,0,0,0,0,1,0,0,1,2001,NA,NA,NA,NA,1,0,0,1,0.5,0.5,1,0,NA,NA,Spain,1,0,0,0,0,0,0,1,0,0,15116,1045,0.955,35.21,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.012,36,1,0,31,X
68,5,Wincenciak (2020),8.12,0.07,115.99999999999997,8.049999999999999,8.19,0.11732222220965668,0.0010113984673246269,988.7299934764799,0,1,0,0,1,0,0,964279,147,964131,8,11.2394347826087,27.96604347826087,1,0,1,0,0,0,1,0,0,0,1,2006,NA,NA,NA,NA,NA,NA,0.47708695652173899,0.52291304347826095,0.4,0.6,1,0,NA,NA,Poland,1,0,0,0,0,0,0,1,0,0,5548,312,0.976,45.20547826086957,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0.097,2,1,0,41,X
69,5,Wincenciak (2020),7.19,0.1,71.9,7.090000000000001,7.29,0.07302975965960881,0.0010157129298972018,984.5301468213149,0,1,0,0,1,0,0,964279,148,964130,8,11.2394347826087,27.96604347826087,1,0,1,0,0,0,1,0,0,0,1,2006,NA,NA,NA,NA,NA,NA,0.47708695652173899,0.52291304347826095,0.4,0.6,1,0,NA,NA,Poland,1,0,0,0,0,0,0,1,0,0,5548,312,0.976,45.20547826086957,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0.097,2,1,0,41,X
70,5,Wincenciak (2020),7.4,0.07,105.71428571428571,7.33,7.470000000000001,0.1070442492936699,0.0010125807365617423,987.5755718951748,0,1,0,0,1,0,0,964279,148,964130,8,11.2394347826087,27.96604347826087,1,0,1,0,0,0,1,0,0,0,1,2006,NA,NA,NA,NA,NA,NA,0.47708695652173899,0.52291304347826095,0.4,0.6,1,0,NA,NA,Poland,1,0,0,0,0,0,0,1,0,0,5548,312,0.976,45.20547826086957,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.097,2,1,0,41,X
71,5,Wincenciak (2020),6.45,0.1,64.5,6.3500000000000005,6.55,0.06554765504121858,0.0010162427138173424,984.0168951801589,0,1,0,0,1,0,0,964279,149,964129,8,11.2394347826087,27.96604347826087,1,0,1,0,0,0,1,0,0,0,1,2006,NA,NA,NA,NA,NA,NA,0.47708695652173899,0.52291304347826095,0.4,0.6,1,0,NA,NA,Poland,1,0,0,0,0,0,0,1,0,0,5548,312,0.976,45.20547826086957,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.097,2,1,0,41,X
72,5,Wincenciak (2020),8.01,1.17,6.846153846153847,6.84,9.18,0.006944715156434736,0.0010143965958837253,985.8077245703065,0,1,0,0,1,0,0,971893,122,971770,8,11.2394347826087,27.96604347826087,1,0,1,0,0,0,1,0,0,0,1,2006,NA,NA,NA,NA,NA,NA,0.47708695652173899,0.52291304347826095,0.4,0.6,1,0,NA,NA,Poland,1,0,0,0,0,0,0,1,0,0,5548,312,0.976,45.20547826086957,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.097,2,1,0,41,X
73,5,Wincenciak (2020),7.09,0.85,8.341176470588236,6.24,7.9399999999999995,0.008494622170015807,0.00101839616988906,981.9361360215406,0,1,0,0,1,0,0,964279,149,964129,8,11.2394347826087,27.96604347826087,1,0,1,0,0,0,1,0,0,0,1,2006,NA,NA,NA,NA,NA,NA,0.47708695652173899,0.52291304347826095,0.4,0.6,1,0,NA,NA,Poland,1,0,0,0,0,0,0,1,0,0,5548,312,0.976,45.20547826086957,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.097,2,1,0,41,X
74,5,Wincenciak (2020),7.08,0.85,8.329411764705883,6.23,7.93,0.008482646300127737,0.001018396801569008,981.9355269570126,0,1,0,0,1,0,0,964279,150,964128,8,11.2394347826087,27.96604347826087,1,0,1,0,0,0,1,0,0,0,1,2006,NA,NA,NA,NA,NA,NA,0.47708695652173899,0.52291304347826095,0.4,0.6,1,0,NA,NA,Poland,1,0,0,0,0,0,0,1,0,0,5548,312,0.976,45.20547826086957,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.097,2,1,0,41,X
75,5,Wincenciak (2020),6.22,0.9,6.9111111111111105,5.319999999999999,7.12,0.0070383359948511404,0.0010184087452356956,981.9240110399531,0,1,0,0,1,0,0,964279,151,964127,8,11.2394347826087,27.96604347826087,1,0,1,0,0,0,1,0,0,0,1,2006,NA,NA,NA,NA,NA,NA,0.47708695652173899,0.52291304347826095,0.4,0.6,1,0,NA,NA,Poland,1,0,0,0,0,0,0,1,0,0,5548,312,0.976,45.20547826086957,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0.097,2,1,0,41,X
76,6,Okuwa (2004),1.6,2.533008263939461,0.63166,-0.933008263939461,4.133008263939461,0.021204298527480476,0.03356916462571712,29.789242930218954,1,0,0,1,0,0,0,894,6,887,4,12,24.47,0,1,0,0,1,0,0,1,0,1,0,1995,0,0,1,0,0.76400000000000001,0.23599999999999999,0.67300000000000004,0.32700000000000001,0.30230000000000001,0.69769999999999999,0,1,NA,NA,Nigeria,0,0,0,0,0,0,1,0,1,0,994,44,0.674,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,65,1,0,25,X
77,6,Okuwa (2004),12.7,2.2898561177022105,5.5462,10.410143882297788,14.98985611770221,0.18307577644744008,0.03300922729931125,30.294559485821875,1,0,0,1,0,0,0,894,6,887,4,15,17.32,0,1,0,0,1,0,0,1,0,1,0,1995,0,0,0,1,0.75600000000000001,0.24399999999999999,0.68300000000000005,0.317,0.41139999999999999,0.58860000000000001,0,1,NA,NA,Nigeria,0,0,0,0,0,0,1,0,1,0,994,44,0.674,37.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,65,1,0,25,X
78,6,Okuwa (2004),10.7,0.8209046829926963,13.0344,9.879095317007303,11.520904682992695,0.4009359535897953,0.030759831951589284,32.50993053453052,1,0,0,1,0,0,0,894,6,887,4,17,17.32,0,1,0,0,1,0,0,1,0,1,0,1995,0,0,0,1,0.75600000000000001,0.24399999999999999,0.68300000000000005,0.317,0.41139999999999999,0.58860000000000001,0,1,NA,NA,Nigeria,0,0,0,0,0,0,1,0,1,0,994,44,0.674,37.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,65,1,0,25,X
79,6,Okuwa (2004),16.7,0.8292779819247194,20.138,15.87072201807528,17.529277981924718,0.5601373096350514,0.027814942379335152,35.95189903190094,1,0,0,1,0,0,0,894,6,887,4,18,17.32,0,1,0,0,1,0,0,1,0,1,0,1995,0,0,0,1,0.75600000000000001,0.24399999999999999,0.68300000000000005,0.317,0.41139999999999999,0.58860000000000001,0,1,NA,NA,Nigeria,0,0,0,0,0,0,1,0,1,0,994,44,0.674,37.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,65,1,0,25,X
80,7,Webbink (2004),4.60282639925953,0.04765130906570809,96.59391293768086,4.5551750901938215,4.650477708325238,0.3580269651978344,0.003706516842617416,269.79507782132026,1,0,0,0,0,0,1,63471,11,63459,3,17,9.675,0,1,0,0,1,0,0,1,0,1,0,1997,0,0,0,1,1,0,0.66725000000000001,0.33274999999999999,NA,NA,1,0,NA,NA,Netherlands,1,0,0,0,0,0,0,1,0,0,17971,1451,0.939,34.975,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,25,X
81,7,Webbink (2004),4.60282639925953,0.0633943585842688,72.6062460769453,4.539432040675261,4.666220757843798,0.3382392712221867,0.004658542336202505,214.65942087266038,1,0,0,0,0,0,1,40819,11,40807,3,17,9.675,0,1,0,0,1,0,0,1,0,1,0,1997,0,0,0,1,1,0,0.66725000000000001,0.33274999999999999,NA,NA,1,0,NA,NA,Netherlands,1,0,0,0,0,0,0,1,0,0,17971,1451,0.939,34.975,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,25,X
82,7,Webbink (2004),4.60282639925953,0.07297238674945396,63.07627589410006,4.529854012510076,4.675798786008984,0.38661019633163585,0.006129248926818746,163.15212711046283,1,0,0,0,0,0,1,22652,11,22640,3,17,9.675,0,1,0,0,1,0,0,1,0,1,0,1997,0,0,0,1,1,0,0.66725000000000001,0.33274999999999999,NA,NA,1,0,NA,NA,Netherlands,1,0,0,0,0,0,0,1,0,0,17971,1451,0.939,34.975,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,25,X
83,8,Kenayathulla (2013),12.1,0.1,120.99999999999999,12,12.2,0.5358022587408287,0.004428117840833295,225.82958176465723,1,0,0,0,0,1,0,36369,10,36358,4,10.475,20.417,1,0,0,0,0,1,0,1,0,1,0,2007,7.0999999999999994E-2,0.13150000000000001,0.6623,0.13519999999999999,0.75800000000000001,0.24199999999999999,1,0,NA,NA,0,1,0.58150000000000002,0.41849999999999998,Malaysia,0,1,0,0,0,0,0,0,1,0,3648,236,0.431,37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0.025,44,1,0,34,X
84,8,Kenayathulla (2013),14.5,0.2,72.5,14.3,14.7,0.46997485226817143,0.006482411755423055,154.26357314674127,1,0,0,0,0,1,0,18552,10,18541,4,11.017,17.403,1,0,0,0,0,1,0,1,0,1,0,2007,7.0999999999999994E-2,0.13150000000000001,0.6623,0.13519999999999999,0.84099999999999997,0.15900000000000003,0,1,NA,NA,0,1,0.58150000000000002,0.41849999999999998,Malaysia,0,1,0,0,0,0,0,0,1,0,3648,236,0.431,37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0.025,44,1,0,34,X
85,8,Kenayathulla (2013),15.4,0.2,77,15.200000000000001,15.6,0.492246474862325,0.006392811361848376,156.42570121306795,1,0,0,0,0,1,0,18552,11,18540,4,11.017,17.403,1,0,0,0,0,1,0,1,0,1,0,2007,7.0999999999999994E-2,0.13150000000000001,0.6623,0.13519999999999999,0.84099999999999997,0.15900000000000003,0,1,NA,NA,0,1,0.58150000000000002,0.41849999999999998,Malaysia,0,1,0,0,0,0,0,0,1,0,3648,236,0.431,37,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0.025,44,1,0,34,X
86,8,Kenayathulla (2013),7.1,0.4,17.749999999999996,6.699999999999999,7.5,0.12250395627520262,0.006901631339448037,144.8932796923308,1,0,0,0,0,1,0,20690,10,20679,4,11.017,17.403,1,0,0,0,0,1,0,1,0,1,0,2007,7.0999999999999994E-2,0.13150000000000001,0.6623,0.13519999999999999,0.84099999999999997,0.15900000000000003,0,1,NA,NA,0,1,0.58150000000000002,0.41849999999999998,Malaysia,0,1,0,0,0,0,0,0,1,0,3648,236,0.431,37,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0.025,44,1,0,34,X
87,9,Asadullah (2006),7.1,0.2,35.49999999999999,6.8999999999999995,7.3,0.42671320708183785,0.012020090340333465,83.19405026803298,1,0,0,0,0,1,0,5668,6,5661,12,3.522,27.109,1,0,1,0,0,0,0,1,0,1,0,2000,0.57299999999999995,0.13100000000000001,0.22800000000000001,6.8000000000000005E-2,0.48,0.52,0.54410000000000003,0.45589999999999997,NA,NA,0,1,0.58699999999999997,0.41300000000000003,Bangladesh,0,0,0,0,0,1,0,0,1,0,538,46,0.502,42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0.146,187,1,0,27,X
